duration,fpackets,bpackets,fbytes,bbytes,label,id
240.4293878078,23,28,2470,8197,13102,10755
1.0460898876,9,8,2415,4894,14102,10756
1.0276958942,9,8,2415,4894,14102,10757
0.9604380131,9,8,2415,4894,14102,10758
1.0396142006,9,5,1786,3356,14102,10759
0.8385491371,9,8,2415,4894,14102,10760
0.8532299995,9,8,2415,4894,14102,10761
0.3709950447,10,12,2492,6386,13102,10762
0.852864027,9,8,2415,4894,14102,10763
1.0550329685,9,8,2415,4894,14102,10764
0.9109971523,10,9,2469,5812,14102,10765
0.3724718094,10,12,2512,6389,13102,10766
1.1617848873,9,5,1786,3356,14102,10767
1.0691111088,9,8,2415,4894,14102,10768
8629.5664465427,6883,14938,493720,19294977,16102,10769
1.0707159042,9,8,2415,4894,14102,10770
10.1503970623,8,6,807,4278,14102,10771
240.256633997,20,24,2146,6810,13102,10772
0.946709156,10,9,2469,5812,14102,10773
1.0159738064,9,8,2331,4856,14102,10774
1.050506115,14,17,5784,15340,14102,10775
110.0777802467,11,9,2680,5240,14102,10776
1.0715858936,14,16,4280,15280,14102,10777
1.2233500481,20,31,4620,16100,14102,10778
1.0244178772,9,8,2415,4894,14102,10779
0.9985449314,9,8,2331,4856,14102,10780
10.1457872391,10,7,1528,5089,14102,10781
10.1496479511,11,8,1735,5512,14102,10782
8738.5813627243,3861,5871,1566380,1659386,16102,10783
20.3929891586,100,209,8263,273932,16102,10784
10.3152008057,127,267,9693,357043,16102,10785
240.3589289188,22,25,1989,7718,18102,10786
242.9701721668,33,46,3748,19542,13102,10787
240.3905310631,20,25,2166,7101,13102,10788
17.4326870441,27,47,3038,52532,16102,10789
17.4115858078,40,72,4311,85346,16102,10790
901.0130300522,37,39,3372,6580,16102,10791
240.4218332767,25,28,2578,8198,13102,10792
0.8330292702,9,8,2415,4894,14102,10793
1.0135402679,9,8,2331,4856,14102,10794
8503.4217133522,6799,14686,484895,18956471,16102,10795
1.3484959602,11,13,8038,4720,18102,10796
901.0540568829,37,39,3401,6608,16102,10797
5435.4797332287,4163,8874,297155,11431225,16102,10798
23329.6182248592,10342,15389,3931793,4045443,16102,10799
20.3419139385,184,358,14152,477236,16102,10800
240.3582379818,21,24,1935,7658,18102,10801
242.936429739,32,43,3694,19380,13102,10802
240.4102098942,20,25,2165,7097,13102,10803
240.2600331306,21,27,2198,6975,13102,10804
187.7011919022,100,139,8484,170935,16102,10805
182.1434178352,61,110,4850,137161,16102,10806
186.5196158886,107,187,8037,244083,16102,10807
186.5206170082,165,337,12922,428330,16102,10808
186.5208017826,97,151,8151,192426,16102,10809
3575.2718341351,2918,6147,210408,7918211,16102,10810
240.4606430531,24,29,2524,8257,13102,10811
1.0992898941,9,5,1786,3356,14102,10812
0.8371031284,9,8,2415,4894,14102,10813
0.9955120087,9,8,2331,4856,14102,10814
0.8838300705,10,9,2469,5812,14102,10815
0.9776160717,9,8,2331,4856,14102,10816
0.3930809498,10,12,2524,6394,13102,10817
0.8515369892,9,8,2415,4894,14102,10818
0.9910268784,9,8,2331,4856,14102,10819
8759.6601579189,6958,14849,497207,19168685,16102,10820
1.0391030312,9,8,2415,4894,14102,10821
1.0958282948,9,8,2331,4856,14102,10822
1.1549191475,9,8,2415,4894,14102,10823
1.3825712204,9,8,2331,4856,14102,10824
2393.7408149242,2165,4627,155237,6022946,16102,10825
57759.0484137535,18384,30161,5963331,6227802,16102,10826
20.4085600376,73,145,6727,185170,16102,10827
20.3414950371,132,274,10291,363942,16102,10828
244.8955078125,33,48,3755,19585,13102,10829
904.9846489429,37,39,3887,7086,16102,10830
240.4141030312,21,26,2223,7043,13102,10831
240.2617888451,21,24,2203,6689,13102,10832
240.3624110222,21,25,1938,7584,18102,10833
182.0990469456,72,137,4938,177646,16102,10834
190.7407770157,39,68,3155,79393,16102,10835
182.4275670052,41,78,3263,92557,16102,10836
190.50207901,27,46,2508,47400,16102,10837
0.4888939857,11,13,1532,11311,15102,10838
0.4888648987,8,6,1163,4325,14102,10839
181.8727009296,54,102,3966,125171,16102,10840
181.965433836,38,73,3101,83279,16102,10841
183.5980119705,36,61,2994,68305,16102,10842
190.6303238869,48,90,3642,102258,16102,10843
0.9920611382,9,5,1738,3356,14102,10844
184.1033241749,35,68,2939,78795,16102,10845
190.9649739265,44,83,3426,92984,16102,10846
180.5160489082,25,45,2399,47334,16102,10847
184.0615830421,28,50,2562,48612,16102,10848
180.5413732529,49,91,3695,111521,16102,10849
183.6916518211,26,46,2453,48069,16102,10850
180.6297740936,27,47,2507,48130,16102,10851
190.5509529114,42,80,3318,96448,16102,10852
182.1060318947,51,101,3804,125059,16102,10853
181.6188340187,38,70,3102,82201,16102,10854
181.8893208504,36,61,2993,68322,16102,10855
190.6773819923,33,56,2832,60992,16102,10856
0.3781120777,10,12,2548,6416,13102,10857
185.9647409916,120,169,9220,214260,16102,10858
185.9666900635,141,249,10150,312992,16102,10859
185.9695370197,113,172,9072,213116,16102,10860
185.9651908875,87,172,6645,206842,16102,10861
185.9656310081,113,230,8021,283630,16102,10862
901.6696410179,39,42,3621,7007,16102,10863
240.4692971706,23,30,2474,8202,13102,10864
64.3957030773,11,10,1380,4467,18102,10865
360.7434329987,70,139,5223,165902,16102,10866
370.6519789696,65,127,4954,152012,16102,10867
370.8875908852,63,128,4846,152375,16102,10868
190.6237938404,29,45,2615,47986,16102,10869
190.5586869717,45,80,3480,96448,16102,10870
0.4929540157,12,13,1586,11311,15102,10871
180.7975459099,53,103,4302,126469,16102,10872
296.0714550018,183,391,12642,487322,16102,10873
190.5957453251,42,76,3318,83222,16102,10874
181.8242800236,48,92,3642,111645,16102,10875
1.0815942287,9,5,1738,3356,14102,10876
190.5264489651,35,62,2940,68866,16102,10877
190.5487380028,42,80,3318,96477,16102,10878
1.0241892338,9,8,2331,4840,14102,10879
181.206840992,60,121,4289,153360,16102,10880
190.5346260071,37,70,3047,82218,16102,10881
181.5211780071,50,90,3750,110418,16102,10882
190.5997302532,62,121,4398,153372,16102,10883
180.6325509548,58,120,4181,153248,16102,10884
1.2285339832,9,8,2331,4840,14102,10885
184.4351840019,27,44,2507,45723,16102,10886
191.0543482304,75,148,5099,178508,16102,10887
184.1571261883,56,103,4074,126469,16102,10888
182.272547245,33,58,2832,65353,16102,10889
1.4581758976,9,8,2331,4840,14102,10890
180.69064188,61,122,4343,154469,16102,10891
190.8678832054,34,58,2886,61100,16102,10892
182.1125519276,39,69,3156,78861,16102,10893
182.1680340767,28,46,2561,48268,16102,10894
190.6145882607,47,91,3587,111926,16102,10895
180.5333778858,30,51,2669,55916,16102,10896
180.6075379848,51,102,3803,126403,16102,10897
190.7016370296,36,63,2994,69878,16102,10898
182.4523868561,32,58,2778,65353,16102,10899
190.6594600677,62,125,4397,154203,16102,10900
182.9070949554,33,60,2832,65994,16102,10901
190.6269388199,33,56,2832,60992,16102,10902
190.5261850357,39,75,3156,88196,16102,10903
191.1192231178,72,145,4937,178230,16102,10904
180.64970994,38,70,3101,79616,16102,10905
0.6392691135,12,14,1586,11371,15102,10906
181.854490757,27,46,2508,47213,16102,10907
190.600253582,50,92,3750,111557,16102,10908
181.9030151367,30,53,2670,56065,16102,10909
2.5493681431,12,11,7198,5315,14102,10910
190.7370409966,40,77,3210,83304,16102,10911
190.5506024361,34,59,2886,65436,16102,10912
181.3247323036,32,56,2778,60916,16102,10913
190.6608502865,46,87,3534,101893,16102,10914
190.7264838219,57,110,4128,136856,16102,10915
371.585693121,62,118,4793,134449,16102,10916
190.9481377602,51,99,3804,112138,16102,10917
0.9967310429,9,8,2331,4840,14102,10918
190.811631918,45,86,3480,97438,16102,10919
181.6647808552,53,101,3912,126361,16102,10920
190.7312190533,62,125,4397,154312,16102,10921
0.4546728134,12,13,1586,11311,15102,10922
190.535545826,42,74,3318,88113,16102,10923
190.6370379925,58,107,4181,136106,16102,10924
190.5447421074,38,68,3102,78807,16102,10925
182.0747768879,42,79,3318,92686,16102,10926
180.6577939987,28,46,2561,48028,16102,10927
1.6914029121,9,8,4170,4736,14102,10928
190.6547961235,28,49,2562,48500,16102,10929
190.5338840485,30,52,2670,55982,16102,10930
182.2350111008,27,44,2507,45723,16102,10931
191.0522580147,55,112,4020,126497,16102,10932
0.3868339062,10,12,2528,6413,13102,10933
190.7468059063,57,111,4128,127196,16102,10934
180.5048878193,35,61,2939,68800,16102,10935
180.861481905,35,63,2939,66300,16102,10936
180.6445550919,32,55,2777,60955,16102,10937
1.2757816315,9,8,2331,4840,14102,10938
183.3467001915,43,84,3372,100812,16102,10939
190.6155469418,57,108,4128,136172,16102,10940
183.4672839642,36,67,2993,78712,16102,10941
190.5036549568,45,90,3479,110435,16102,10942
183.7267007828,28,47,2562,47296,16102,10943
190.6527788639,30,53,2669,57549,16102,10944
190.5516319275,44,80,3426,96477,16102,10945
180.6105742455,51,99,3803,124910,16102,10946
190.5394451618,34,61,2886,68783,16102,10947
0.4495704174,12,13,1586,11311,15102,10948
183.9330728054,51,103,3804,126469,16102,10949
190.6185829639,39,71,3156,82806,16102,10950
190.4879641533,35,60,2940,65994,16102,10951
184.0488424301,30,55,2669,60850,16102,10952
180.5814921856,40,74,3209,88101,16102,10953
180.6265919209,57,108,4127,136276,16102,10954
190.6472489834,47,83,3588,93419,16102,10955
184.3379797935,52,95,3858,111409,16102,10956
184.5679512024,47,94,3588,112100,16102,10957
190.6575918198,52,102,3858,125113,16102,10958
0.4562790394,12,13,1586,11311,15102,10959
180.6519229412,53,102,3911,126432,16102,10960
190.5109598637,37,70,3048,82201,16102,10961
184.1428523064,35,65,2940,70218,16102,10962
0.985296011,9,8,2331,4840,14102,10963
180.5986070633,35,60,2939,68210,16102,10964
190.6494781971,32,56,2778,60992,16102,10965
183.8978140354,45,85,3480,101408,16102,10966
184.2717356682,29,47,2616,48123,16102,10967
1.0480291843,9,8,2331,4840,14102,10968
1.1922440529,12,13,3597,11094,14102,10969
1.2207417488,11,11,7879,5654,14102,10970
184.037124157,28,46,2562,47213,16102,10971
184.3206672668,48,92,3642,111587,16102,10972
0.9030489922,13,14,4226,13792,14102,10973
180.641587019,45,83,3479,97547,16102,10974
190.6282720566,52,102,3858,125142,16102,10975
184.3418221474,33,61,2831,68800,16102,10976
180.6266348362,33,60,2831,68188,16102,10977
0.8710899353,13,14,4242,13808,14102,10978
190.4897420406,40,75,3210,88167,16102,10979
180.6096658707,69,137,4775,177633,16102,10980
0.5153391361,12,13,1586,11311,15102,10981
184.5829737186,29,51,2615,55916,16102,10982
190.6393589973,27,47,2508,48135,16102,10983
190.5649847984,40,80,3210,96448,16102,10984
10.5830879211,10,7,1656,5089,14102,10985
10.5834376812,8,6,807,4278,14102,10986
16.1448860168,63,128,5333,169454,14102,10987
59.2686603069,9,11,1195,10730,14102,10988
0.4641089439,12,13,1586,11311,15102,10989
1.0038290024,9,5,1738,3356,14102,10990
1.594578743,13,16,8690,5532,18102,10991
371.0841598511,57,109,4522,127689,16102,10992
180.6425437927,62,121,4397,153331,16102,10993
180.6508238316,46,87,3533,101649,16102,10994
181.9491393566,72,142,4938,178399,16102,10995
180.6830291748,44,81,3425,92922,16102,10996
181.8394641876,48,91,3642,110531,16102,10997
1.4002697468,9,8,2331,4840,14102,10998
25.5483210087,76,122,24704,86736,16102,10999
20.4352302551,60,118,5676,146679,16102,11000
20.4153862,132,283,10356,376729,16102,11001
5.3821732998,27,39,3420,18957,13102,11002
0.4920358658,14,18,1840,6476,13102,11003
0.3710436821,14,18,1555,7077,18102,11004
0.5571780205,16,22,2091,7635,13102,11005
0.2385730743,11,15,1685,14471,16102,11006
0.9961407185,9,8,2411,4904,14102,11007
18879.9372560978,5985,9344,2034652,2107863,16102,11008
20.3603849411,221,370,16785,496255,16102,11009
245.6099481583,34,49,3806,19644,13102,11010
905.7289199829,37,39,3890,7089,16102,11011
240.4086539745,21,25,2223,6982,13102,11012
240.293544054,20,24,2149,6696,13102,11013
240.3681352139,21,26,1938,7646,18102,11014
184.8955314159,122,262,8275,338337,16102,11015
183.6527731419,37,68,3048,78807,16102,11016
184.0650041103,43,79,3372,92623,16102,11017
183.9407811165,49,91,3696,110472,16102,11018
190.6338567734,29,48,2616,48388,16102,11019
183.8679740429,28,51,2561,55916,16102,11020
184.0872330666,30,49,2669,48463,16102,11021
180.7699820995,47,91,3587,98060,16102,11022
184.0326588154,63,103,4668,126498,16102,11023
190.6543388367,32,56,2778,60992,16102,11024
190.6540462971,47,85,3588,101408,16102,11025
180.6732878685,69,139,4775,177768,16102,11026
183.7822630405,39,71,3156,79595,16102,11027
180.6157698631,42,77,3317,92503,16102,11028
190.6060042381,27,46,2508,48011,16102,11029
184.3114199638,30,47,2670,48334,16102,11030
183.8735952377,49,97,3696,112001,16102,11031
190.6959650517,28,47,2562,48123,16102,11032
180.5314879417,47,90,3587,110464,16102,11033
180.9514706135,26,47,2453,48182,16102,11034
0.5259330273,12,13,1586,11311,15102,11035
190.7593016624,55,101,4019,125630,16102,11036
190.7638921738,53,101,3911,126267,16102,11037
190.6364588737,35,64,2940,70106,16102,11038
181.0443410873,58,120,4181,153306,16102,11039
184.8298630714,117,239,7845,306715,16102,11040
184.8367278576,143,261,10893,337993,16102,11041
184.8259091377,122,242,9760,301667,16102,11042
184.8307840824,211,406,13399,553143,16102,11043
901.4090321064,38,41,3568,6931,16102,11044
183.1243269444,20,30,2004,27339,16102,11045
183.1227581501,15,19,1751,13975,16102,11046
63.0231873989,11,10,1380,4467,18102,11047
180.9872090817,45,85,3479,93748,16102,11048
370.6975250244,63,128,4846,152952,16102,11049
180.7674460411,49,95,3695,112026,16102,11050
190.3346178532,46,82,3534,97099,16102,11051
190.5807731152,39,70,3155,82218,16102,11052
190.6101651192,34,62,2886,66287,16102,11053
180.8754508495,32,58,2778,65857,16102,11054
1.1260910034,9,5,1738,3356,14102,11055
190.6489698887,31,56,2724,60992,16102,11056
190.7032122612,46,85,3534,101408,16102,11057
1.0433728695,9,8,2411,4888,14102,11058
190.6850342751,56,109,4074,136255,16102,11059
184.8337991238,142,205,10472,259693,16102,11060
240.5462679863,24,30,2528,8195,13102,11061
0.5438232422,9,9,2505,6316,13102,11062
190.7308008671,47,87,3587,101591,16102,11063
190.5666968822,37,70,3048,82172,16102,11064
181.9068529606,32,53,2778,57416,16102,11065
190.6464691162,52,100,3858,124976,16102,11066
10487.7772879601,3317,5138,1111824,1128576,16102,11067
190.939057827,30,49,2670,48330,16102,11068
190.5430328846,37,70,3047,82189,16102,11069
1.0124778748,9,8,2411,4888,14102,11070
190.5794379711,38,55,3210,60833,16102,11071
190.7503988743,70,139,4830,177744,16102,11072
190.510478735,36,67,2994,78724,16102,11073
180.689193964,30,50,2669,48447,16102,11074
180.6217017174,31,53,2723,57404,16102,11075
190.5167181492,42,79,3317,96382,16102,11076
180.6552290916,41,75,3263,88783,16102,11077
190.6628639698,38,70,3102,79483,16102,11078
190.6437318325,29,47,2616,48094,16102,11079
190.534044981,26,46,2454,47213,16102,11080
181.7279312611,47,91,3588,111504,16102,11081
1.0737218857,9,8,2411,4904,14102,11082
190.638669014,28,47,2562,48112,16102,11083
180.7093150616,44,80,3425,96979,16102,11084
190.7741308212,64,104,4686,126622,16102,11085
180.5598070621,33,61,2831,68800,16102,11086
180.5392479897,34,58,2885,65370,16102,11087
24.8663549423,19,26,8098,19645,14102,11088
181.8479170799,47,84,3588,100812,16102,11089
190.8815243244,40,81,3210,89154,16102,11090
190.7588942051,67,137,4667,177682,16102,11091
190.6568048,28,52,2562,48509,16102,11092
180.5020020008,46,89,3533,110323,16102,11093
0.5286448002,12,13,1586,11311,15102,11094
180.5993299484,53,101,3911,126349,16102,11095
361.4568738937,60,111,4684,128480,16102,11096
1458.1203548908,492,665,159846,129305,16102,11097
190.6498539448,43,78,3372,92569,16102,11098
190.5582230091,26,46,2454,47400,16102,11099
181.1465139389,49,91,3696,111106,16102,11100
190.509237051,28,47,2562,47296,16102,11101
0.4669661522,12,13,1586,11311,15102,11102
573.7718427181,193,294,67152,65674,16102,11103
190.6448669434,41,73,3264,82943,16102,11104
181.2747960091,34,60,2886,68729,16102,11105
190.6781959534,34,63,2885,68488,16102,11106
181.6657488346,42,84,3317,100887,16102,11107
190.6741349697,40,75,3210,88685,16102,11108
190.6924800873,56,112,4074,137051,16102,11109
190.6501624584,39,70,3156,79483,16102,11110
190.5383379459,26,45,2454,47334,16102,11111
181.7061629295,48,91,3642,110501,16102,11112
182.232943058,42,80,3318,96477,16102,11113
190.7482659817,53,101,3912,125613,16102,11114
0.5216782093,8,6,1163,4325,14102,11115
190.7067279816,36,63,2994,69936,16102,11116
180.5320181847,34,58,2885,65370,16102,11117
186.1210348606,33,56,2832,60916,16102,11118
1.018586874,9,5,1738,3356,14102,11119
190.6241242886,46,84,3533,101343,16102,11120
183.0521712303,39,72,3156,79649,16102,11121
0.4654541016,12,13,1586,11311,15102,11122
190.6085929871,29,49,2616,48289,16102,11123
183.045522213,47,91,3588,110472,16102,11124
190.5756661892,29,46,2616,47213,16102,11125
182.9749188423,48,92,3642,111616,16102,11126
183.2605938911,32,53,2778,56065,16102,11127
190.7137057781,27,46,2507,48069,16102,11128
190.6010611057,50,101,3750,125059,16102,11129
183.7156918049,64,123,4506,154071,16102,11130
190.6803510189,35,61,2940,68276,16102,11131
183.7533779144,31,55,2723,60879,16102,11132
190.6252059937,55,108,4019,136160,16102,11133
0.9840817451,9,8,2411,4888,14102,11134
183.6409211159,69,139,4776,177753,16102,11135
184.0580899715,37,68,3048,78807,16102,11136
25659.8664720058,8381,12606,2741609,2760230,16102,11137
190.7541069984,48,93,3642,111582,16102,11138
184.1386129856,31,53,2724,56065,16102,11139
183.4866640568,26,45,2454,45789,16102,11140
180.8755290508,42,87,3317,97560,16102,11141
180.9071934223,54,101,3965,125047,16102,11142
183.7617886066,35,61,2940,68276,16102,11143
180.6962041855,42,78,3317,88980,16102,11144
0.5244071484,12,13,1586,11311,15102,11145
11.624767065,59,104,4370,135901,16102,11146
0.3870191574,10,12,2528,6412,13102,11147
190.853754282,44,84,3426,97236,16102,11148
183.7966008186,54,105,3966,125974,16102,11149
1.362180233,9,8,2411,4888,14102,11150
59.2943999767,10,12,1249,10880,14102,11151
1.6063520908,12,14,4877,11234,14102,11152
1.6148598194,11,11,8071,5926,14102,11153
180.7188842297,55,106,4019,126827,16102,11154
190.6519699097,27,46,2507,47999,16102,11155
183.6915891171,48,90,3642,110418,16102,11156
180.6454908848,27,47,2507,48351,16102,11157
180.5640013218,30,52,2669,55999,16102,11158
180.5638127327,26,44,2453,45723,16102,11159
1.0865871906,17,29,4442,14596,14102,11160
180.6209900379,53,101,3911,125047,16102,11161
183.8403537273,54,101,3966,126361,16102,11162
0.4727449417,11,13,1532,11311,15102,11163
180.6919398308,31,56,2723,60980,16102,11164
183.8031830788,40,75,3210,79927,16102,11165
184.1951122284,44,79,3426,92652,16102,11166
184.5484969616,49,93,3696,111901,16102,11167
190.754338026,30,50,2670,48384,16102,11168
183.7912311554,57,109,4128,126972,16102,11169
190.6422863007,42,71,3318,82835,16102,11170
183.5812430382,35,62,2940,68330,16102,11171
184.2446131706,30,55,2669,60897,16102,11172
190.8142399788,56,109,4073,136761,16102,11173
190.8020608425,40,73,3210,79790,16102,11174
180.6710579395,43,82,3371,93121,16102,11175
180.6860349178,27,47,2507,48140,16102,11176
190.8781731129,51,98,3804,112084,16102,11177
183.9809641838,32,54,2778,57470,16102,11178
183.8785007,29,47,2616,48106,16102,11179
180.7352662086,54,106,3965,126943,16102,11180
2.6432697773,11,14,1532,11371,15102,11181
183.6990840435,39,72,3156,82860,16102,11182
190.597522974,34,57,2886,61053,16102,11183
183.0485463142,40,77,3210,92549,16102,11184
183.5272979736,54,103,3966,126469,16102,11185
183.4473080635,49,97,3696,111546,16102,11186
1.4485783577,9,8,2411,4888,14102,11187
183.8544528484,29,49,2616,48330,16102,11188
184.0228290558,61,121,4344,153847,16102,11189
190.7463934422,63,123,4452,154216,16102,11190
183.5119450092,42,77,3318,92549,16102,11191
190.6759288311,40,76,3210,83424,16102,11192
190.6677796841,34,63,2886,66428,16102,11193
180.5272371769,30,54,2669,60767,16102,11194
190.5493140221,39,74,3156,88084,16102,11195
190.7962594032,59,111,4236,136881,16102,11196
184.3260626793,42,77,3318,92537,16102,11197
1.0797741413,17,29,4458,14612,14102,11198
184.1018030643,47,91,3588,110530,16102,11199
190.66375494,30,47,2670,48305,16102,11200
184.0264110565,51,96,3804,111860,16102,11201
0.4598014355,11,13,1532,11311,15102,11202
0.4810461998,29,57,2612,69523,16102,11203
1.6216771603,11,16,8614,5532,18102,11204
135.2619049549,32,52,3513,33779,16202,11205
0.8447329998,10,9,2469,5812,14202,11206
13025.1680250168,4913,8591,3421814,3338272,16202,11207
13.6829319,140,492,11136,667758,16202,11208
7.3032569885,14,29,1593,29002,16202,11209
182.4194488525,23,26,2837,6288,16202,11210
115.8599531651,24,29,2438,13728,16202,11211
115.6159119606,21,26,2202,9595,16202,11212
116.6137499809,883,2471,55306,3469871,18202,11213
0.832108736,9,8,2415,4894,14202,11214
135.262803793,30,51,3405,33718,16202,11215
126.2294032574,29,46,3009,27265,16202,11216
135.2706131935,29,44,3009,27099,16202,11217
126.2334451675,29,43,3009,27039,16202,11218
125.2000000477,27,38,2839,20587,16202,11219
0.8833909035,10,9,2469,5812,14202,11220
10.1252372265,8,6,807,4278,14202,11221
10.1251280308,10,7,1544,5121,14202,11222
10.1227910519,11,9,1767,5566,14202,11223
116.1779899597,22,25,1948,8624,16202,11224
7.302918911,15,29,1647,29408,16202,11225
1945.3520507813,1084,3702,84173,4559852,16202,11226
7945.8231487274,4308,16099,338978,19670887,16202,11227
1.005355835,9,8,2607,4926,14202,11228
0.8667562008,9,8,2575,4910,14202,11229
1.0929162502,12,17,4188,15356,14202,11230
0.8682978153,10,9,2629,5796,14202,11231
116.1827948093,22,24,1948,8564,16202,11232
2219.9347031117,1342,4745,106687,5889178,16202,11233
26481.36195755,9004,13565,4797560,4680052,16202,11234
14.1252558231,151,532,12652,717420,16202,11235
115.8542840481,41,76,4651,72421,16202,11236
182.0209248066,24,26,2892,6309,16202,11237
115.6182971001,28,42,3160,28545,16202,11238
115.613669157,33,53,3875,42545,16202,11239
115.6221082211,28,43,3264,30889,16202,11240
6255.1882619858,3741,12686,288516,15595135,16202,11241
115.6216611862,27,44,3204,33523,16202,11242
116.5097658634,717,2471,44862,3469855,18202,11243
0.8218400478,10,9,2709,5796,14202,11244
7.3380589485,10,12,1289,5597,16202,11245
7825.0193338394,4367,15954,343551,19654501,16202,11246
1.1435420513,9,5,1802,3356,14202,11247
0.8845090866,9,8,2655,4910,14202,11248
1.0183792114,12,15,3612,13450,14202,11249
1.053412199,9,8,2655,4910,14202,11250
1.1153299809,11,16,5062,13510,14202,11251
1.0535840988,13,17,5730,15356,14202,11252
2.1794259548,21,26,8837,23185,14202,11253
0.9705021381,8,8,4895,5280,14202,11254
32.2605860233,36,100,4088,129756,14202,11255
74.2635879517,8,13,1093,10934,14202,11256
7.4400391579,12,19,1364,15447,16202,11257
7.3074860573,10,16,1493,11397,16202,11258
119.5100090504,43,81,5183,78856,16202,11259
7780.2284479141,1569,3726,193339,3579965,16202,11260
1.0835442543,12,17,5676,15356,14202,11261
0.861579895,10,9,2469,5812,14202,11262
0.8677341938,9,8,2415,4894,14202,11263
7.4285480976,12,18,1364,13613,16202,11264
7.4216227531,10,14,1493,8734,16202,11265
7.4366168976,12,19,1364,15179,16202,11266
7.4458918571,10,13,1493,7476,16202,11267
7.4219269753,10,16,1493,10545,16202,11268
7.4180240631,10,15,1493,9399,16202,11269
7.4174089432,10,17,1493,12964,16202,11270
7.4403481483,11,19,1547,15370,16202,11271
7.4090509415,10,18,1493,14446,16202,11272
7.4242999554,10,17,1493,12912,16202,11273
2395.3433208466,461,1073,55555,1006063,16202,11274
0.9431531429,9,5,1802,3356,14202,11275
7.3129467964,10,14,1493,8732,16202,11276
7.3108108044,10,14,1493,8734,16202,11277
7.3356490135,11,16,1310,11256,16202,11278
7.2881679535,11,16,1547,10544,16202,11279
7.3211188316,10,16,1493,11661,16202,11280
6590.2879920006,1347,3253,167592,3130186,16202,11281
11.2537801266,9,8,2607,4926,14202,11282
1.0244400501,9,8,2415,4894,14202,11283
24991.6378302574,8413,13338,4626228,4628720,16202,11284
18.1035530567,323,655,23080,894147,16202,11285
7.3185999393,15,30,1647,30096,16202,11286
7.3006188869,9,9,1472,1836,16202,11287
119.3200159073,35,65,4326,59965,16202,11288
119.2874701023,36,60,4380,50652,16202,11289
182.1282212734,28,23,3180,6104,16202,11290
115.8577330112,24,29,2335,14561,16202,11291
3851.2455792427,913,2288,106463,2378078,16202,11292
115.8594179153,23,32,2281,17809,16202,11293
115.6223242283,27,41,2878,31094,16202,11294
116.4952301979,754,2480,47232,3470357,18202,11295
0.5591557026,8,7,2542,4684,14202,11296
1.0445230007,9,8,2415,4894,14202,11297
0.8385369778,9,8,2415,4894,14202,11298
3745.4587769508,741,1737,89911,1647244,16202,11299
64.9623951912,11,9,2368,5414,14202,11300
84.6932919025,187,307,666758,76887,14202,11301
3.3589391708,17,21,17183,14308,14202,11302
1.1061120033,9,9,2495,4954,14202,11303
7.405572176,17,33,2359,32695,16202,11304
8727.6403918266,3065,5113,1535241,1569551,16202,11305
12.7165441513,44,110,5365,131423,16202,11306
14.170224905,196,666,15084,906175,16202,11307
7.3367078304,15,30,1647,30213,16202,11308
7.3244709969,9,9,1526,1058,16202,11309
7.2956490517,9,9,1437,1686,16202,11310
117.7183458805,30,36,4037,16885,16202,11311
8722.7885000706,4618,15905,359082,19726291,16202,11312
181.0929429531,23,25,2838,5869,16202,11313
7.8321919441,43,137,4050,177551,16202,11314
7.3224933147,12,20,1695,16934,16202,11315
7.3184809685,14,25,1815,24264,16202,11316
7.3039829731,13,24,1669,22044,16202,11317
116.6146206856,819,2738,50850,3844169,18202,11318
0.8854103088,9,8,2415,4894,14202,11319
0.8820772171,9,8,2415,4894,14202,11320
1.1736400127,13,31,4242,16100,14202,11321
1.3642258644,13,31,4258,16084,14202,11322
0.9843540192,9,5,1802,3356,14202,11323
0.8359849453,9,8,2415,4894,14202,11324
93.5966739655,18,16,3700,5196,14202,11325
0.852316618,10,9,2469,5812,14202,11326
7.3470258713,10,12,1289,5573,16202,11327
8545.9004240036,4185,15612,330932,19241134,16202,11328
1.7496681213,9,8,2415,4894,14202,11329
0.980465889,9,5,1802,3356,14202,11330
1.0256710052,9,8,2415,4894,14202,11331
7.3075711727,10,12,1289,5595,16202,11332
8635.8991270065,4308,15792,339513,19465711,16202,11333
0.8410000801,9,8,2415,4894,14202,11334
67.3791191578,11,9,2368,5414,14202,11335
2.848870039,20,25,18747,17687,14202,11336
88.5674710274,76,135,286020,35333,14202,11337
0.8371620178,9,8,2495,4894,14202,11338
1.0207147598,12,17,5692,15340,14202,11339
54060.6451807022,28006,35404,8074982,7567318,16202,11340
14.4217808247,198,667,15180,906775,16202,11341
7.3186609745,15,30,1647,30213,16202,11342
8.6155478954,54,169,5669,216922,16202,11343
8.5212340355,65,217,5489,287599,16202,11344
182.0565342903,77,52,7020,8573,16202,11345
8.3979628086,65,186,6057,245315,16202,11346
115.9780139923,28,45,2968,35219,16202,11347
180.2863528728,18,20,1733,4853,16202,11348
116.363216877,802,2751,49636,3844855,18202,11349
7.5684528351,22,57,1904,68889,16202,11350
7.5593879223,22,54,2141,65110,16202,11351
1.0590999126,9,8,2415,4894,14202,11352
7.3193480968,9,9,1526,1059,16202,11353
7.4154319763,14,31,1709,32683,16202,11354
8407.8242580891,4379,15474,341362,19088977,16202,11355
0.8341562748,9,8,2415,4894,14202,11356
0.8633341789,9,8,2415,4894,14202,11357
